Protein,Sensitivity,Specificity
HsCD00730731,0.5,1.0

HsCD00731072,0.5066666666666667,0.9866666666666667

HsCD00846396,0.5133333333333333,0.99

HsCD00859120,0.5233333333333333,0.99

HsCD00735068,0.5,1.0

HsCD00674550,0.5,1.0

HsCD00730734,0.5,1.0

HsCD00731086,0.5,1.0

HsCD00846956,0.5266666666666666,0.9833333333333333

HsCD00859427,0.5,1.0

HsCD00305390,0.5033333333333333,1.0

HsCD00674678,0.5,1.0

HsCD00730758,0.5033333333333333,0.9966666666666667

HsCD00731115,0.5033333333333333,1.0

HsCD00847000,0.5033333333333333,1.0

HsCD00859429,0.5,0.9933333333333333

HsCD00734722,0.5,1.0

HsCD00729938,0.5033333333333333,0.98

HsCD00730839,0.5,1.0

HsCD00731266,0.5,0.9866666666666667

HsCD00847003,0.5033333333333333,1.0

HsCD00859528,0.5333333333333333,0.9766666666666667

HsCD00831922,0.5,1.0

HsCD00731383,0.5,1.0

HsCD00731954,0.5133333333333333,0.9833333333333333

HsCD00732613,0.5,1.0

HsCD00302803,0.5,1.0

HsCD00077931,0.53,0.96

LbCD00811565,0.5033333333333333,1.0

HsCD00731549,0.5133333333333333,0.98

HsCD00731973,0.5,1.0

HsCD00732689,0.5066666666666667,0.9966666666666667

HsCD00640193,0.52,0.99

HsCD00785069,0.5,1.0

VpCD00841733,0.5,0.9966666666666667

HsCD00731552,0.5466666666666666,0.9466666666666667

HsCD00732292,0.5,1.0

HsCD00732709,0.5,1.0

HsCD00641335,0.5,0.9966666666666667

BvCD00846267,0.5133333333333333,0.99

VpCD00841734,0.5033333333333333,1.0

HsCD00731600,0.52,0.9833333333333333

HsCD00732359,0.51,0.9866666666666667

HsCD00732747,0.5033333333333333,0.9933333333333333

HsCD00674043,0.5033333333333333,0.9966666666666667

BvCD00846269,0.5,1.0

VpCD00841735,0.5,0.9966666666666667

HsCD00731769,0.5,0.9966666666666667

HsCD00732374,0.5066666666666667,0.9966666666666667

HsCD00732777,0.5033333333333333,0.9933333333333333

HsCD00865030,0.51,0.9966666666666667

BvCD00846271,0.5033333333333333,0.9966666666666667

VpCD00841736,0.5,1.0

HsCD00731837,0.5,0.9933333333333333

HsCD00732399,0.5,1.0

HsCD00732788,0.5666666666666667,0.9133333333333333

HsCD00674522,0.5,1.0

HiCD00841727,0.5,1.0

VpCD00841737,0.5033333333333333,0.9933333333333333

HsCD00731858,0.5,0.9966666666666667

HsCD00732486,0.5,1.0

HsCD00732796,0.5266666666666666,0.96

HsCD00730531,0.5,1.0

HiCD00841731,0.5,1.0

CsCD00595003,0.5,1.0

HsCD00731949,0.5033333333333333,1.0

HsCD00732527,0.5,0.9966666666666667

HsCD00732820,0.5,1.0

HsCD00631211,0.52,0.97

HiCD00841732,0.5,0.9966666666666667

CsCD00595004,0.5,1.0

HsCD00733196,0.5,1.0

HsCD00784924,0.5733333333333334,0.9633333333333334

HsCD00813974,0.5,1.0

CsCD00595005,0.5,1.0

SfCD00595013,0.5,1.0

SvCD00595007,0.5,1.0

HsCD00733349,0.5066666666666667,1.0

HsCD00784936,0.51,0.9933333333333333

HsCD00813975,0.5,1.0

CsCD00595006,0.5,1.0

SfCD00595014,0.5,1.0

SvCD00595008,0.5,1.0

HsCD00733406,0.5033333333333333,0.9966666666666667

HsCD00784938,0.5033333333333333,1.0

HsCD00813976,0.5,0.9966666666666667

CsCD00595039,0.5,1.0

SfCD00595037,0.5033333333333333,0.9966666666666667

SvCD00595009,0.5,0.9966666666666667

HsCD00734414,0.5,0.9966666666666667

HsCD00784943,0.5,0.9966666666666667

HsCD00813977,0.5,1.0

CsCD00595040,0.5,0.9966666666666667

SfCD00595046,0.5,1.0

SvCD00595010,0.5,1.0

HsCD00734452,0.5,0.9966666666666667

HsCD00784959,0.5,1.0

HsCD00813997,0.5033333333333333,0.9966666666666667

CsCD00595041,0.5,0.9933333333333333

SfCD00595047,0.5,1.0

SvCD00595011,0.5,1.0

HsCD00734571,0.53,0.9833333333333333

HsCD00785139,0.5,1.0

HsCD00814012,0.5133333333333333,0.9966666666666667

CsCD00595042,0.5,1.0

SfCD00595048,0.5,1.0

SvCD00595036,0.5033333333333333,1.0

HsCD00735097,0.5,1.0

HsCD00813971,0.5,0.9966666666666667

HsCD00814014,0.5033333333333333,0.9966666666666667

CsCD00595043,0.5,1.0

SfCD00595049,0.5,1.0

SvCD00595044,0.5066666666666667,0.9966666666666667

HsCD00784706,0.5033333333333333,0.9966666666666667

HsCD00813973,0.5033333333333333,0.9933333333333333

HsCD00814035,0.5,0.9966666666666667

SfCD00595012,0.5,1.0

SfCD00595050,0.5,1.0

SvCD00595045,0.5766666666666667,0.92

HsCD00831371,0.5,1.0

HsCD00834940,0.5,1.0

HsCD00835545,0.5066666666666667,1.0

SvCD00595055,0.5,1.0

YfCD00595002,0.5,1.0

MsCD00595026,0.5,0.9966666666666667

HsCD00831804,0.52,0.9766666666666667

HsCD00834957,0.5033333333333333,1.0

HsCD00835843,0.5033333333333333,0.9966666666666667

YfCD00594994,0.5,1.0

YfCD00595035,0.5,0.9966666666666667

MsCD00595027,0.5,1.0

HsCD00831998,0.5,1.0

HsCD00835036,0.5,1.0

HsCD00835892,0.5266666666666666,0.9733333333333334

YfCD00594996,0.5,0.99

YfCD00595038,0.5,1.0

MsCD00595051,0.5066666666666667,0.99

HsCD00832039,0.5033333333333333,0.9966666666666667

HsCD00835224,0.5233333333333333,0.98

HsCD00835947,0.5,1.0

YfCD00594997,0.5,1.0

MsCD00595021,0.5,1.0

MsCD00595052,0.79,0.7

HsCD00832072,0.5,0.9966666666666667

HsCD00835294,0.5,1.0

HsCD00836007,0.5,0.9966666666666667

YfCD00594998,0.5,1.0

MsCD00595022,0.5,0.9933333333333333

MsCD00595053,0.69,0.8233333333333334

HsCD00832214,0.5,1.0

HsCD00835443,0.5,1.0

HsCD00844322,0.5066666666666667,0.9966666666666667

YfCD00594999,0.5,1.0

MsCD00595023,0.5,0.9966666666666667

VzCD00594711,0.6133333333333333,0.8733333333333333

HsCD00832677,0.5,1.0

HsCD00835448,0.5033333333333333,0.9933333333333333

HsCD00844337,0.5,1.0

YfCD00595000,0.5,1.0

MsCD00595024,0.65,0.8333333333333334

VzCD00594712,0.5033333333333333,1.0

HsCD00832706,0.5,1.0

HsCD00835523,0.5033333333333333,1.0

HsCD00844338,0.5,1.0

YfCD00595001,0.5066666666666667,1.0

MsCD00595025,0.5166666666666667,0.9933333333333333

VzCD00594714,0.5166666666666667,0.9833333333333333

VzCD00594715,0.5233333333333333,0.98

VzCD00594723,0.5,1.0

VzCD00594734,0.5033333333333333,0.9933333333333333

VvCD00543799,0.5,1.0

VvCD00543807,0.5,1.0

VvCD00543815,0.5,1.0

VzCD00594716,0.5,1.0

VzCD00594724,0.5,0.9966666666666667

VzCD00594735,0.5033333333333333,0.9966666666666667

VvCD00543800,0.5,1.0

VvCD00543808,0.5,1.0

VvCD00543816,0.5,0.9966666666666667

VzCD00594717,0.5,1.0

VzCD00594725,0.5,1.0

VzCD00594736,0.5,0.9966666666666667

VvCD00543801,0.5,0.9966666666666667

VvCD00543809,0.5,0.9966666666666667

VvCD00543817,0.5033333333333333,0.9866666666666667

VzCD00594718,0.81,0.67

VzCD00594727,0.5066666666666667,0.9866666666666667

VzCD00594737,0.62,0.86

VvCD00543802,0.5,1.0

VvCD00543810,0.5,1.0

VvCD00543818,0.5,1.0

VzCD00594719,0.81,0.67

VzCD00594730,0.5,1.0

VzCD00594738,0.5,1.0

VvCD00543803,0.5,0.9933333333333333

VvCD00543811,0.5,1.0

VvCD00543819,0.5,1.0

VzCD00594720,0.5,1.0

VzCD00594731,0.7333333333333333,0.7633333333333333

VzCD00594739,0.5,1.0

VvCD00543804,0.5,1.0

VvCD00543812,0.5,1.0

VvCD00543820,0.6566666666666666,0.8066666666666666

VzCD00594721,0.5,0.9966666666666667

VzCD00594732,0.5033333333333333,1.0

VzCD00594740,0.5033333333333333,0.98

VvCD00543805,0.5,1.0

VvCD00543813,0.5,1.0

VvCD00543821,0.5,1.0

VzCD00594722,0.5066666666666667,0.9966666666666667

VzCD00594733,0.5033333333333333,0.9966666666666667

VzCD00594741,0.5033333333333333,1.0

VvCD00543806,0.5033333333333333,0.9966666666666667

VvCD00543814,0.5,1.0

VvCD00543822,0.5,1.0

VzCD00594742,0.5066666666666667,0.9933333333333333

VzCD00594752,0.5,0.9933333333333333

VzCD00594761,0.5,1.0

VvCD00543823,0.5,1.0

VvCD00543832,0.5,1.0

VvCD00543842,0.54,0.9566666666666667

VzCD00594743,0.5,1.0

VzCD00594753,0.5066666666666667,1.0

VzCD00594762,0.5,0.9966666666666667

VvCD00543824,0.5,1.0

VvCD00543834,0.68,0.7866666666666666

VvCD00543843,0.5,1.0

VzCD00594744,0.5166666666666667,0.99

VzCD00594754,0.5,0.9966666666666667

VzCD00594763,0.5,1.0

VvCD00543825,0.6266666666666667,0.8533333333333334

VvCD00543835,0.5,1.0

VvCD00543844,0.5,0.9833333333333333

VzCD00594745,0.5,1.0

VzCD00594755,0.5033333333333333,1.0

VzCD00594764,0.5,1.0

VvCD00543826,0.5166666666666667,0.9766666666666667

VvCD00543836,0.5,1.0

VvCD00543845,0.5,1.0

VzCD00594747,0.5166666666666667,0.9833333333333333

VzCD00594756,0.5,1.0

VzCD00594765,0.5033333333333333,1.0

VvCD00543828,0.5,1.0

VvCD00543838,0.5,1.0

VvCD00543846,0.5,1.0

VzCD00594749,0.53,0.9666666666666667

VzCD00594757,0.58,0.93

VzCD00594766,0.5,0.9933333333333333

VvCD00543829,0.5,1.0

VvCD00543839,0.5066666666666667,0.9966666666666667

VvCD00543847,0.5,1.0

VzCD00594750,0.5,1.0

VzCD00594758,0.5033333333333333,1.0

VzCD00594768,0.5,1.0

VvCD00543830,0.5,1.0

VvCD00543840,0.5033333333333333,1.0

VvCD00543848,0.5,1.0

VzCD00594751,0.5033333333333333,0.9933333333333333

VzCD00594759,0.5,1.0

VzCD00594769,0.5,0.9966666666666667

VvCD00543831,0.5033333333333333,0.9933333333333333

VvCD00543841,0.5,1.0

VvCD00543851,0.5,1.0

VzCD00594770,0.5,1.0

VzCD00594781,0.5133333333333333,0.9766666666666667

VzCD00594790,0.5,1.0

VvCD00543852,0.5,1.0

VvCD00543860,0.5,1.0

VvCD00543868,0.5,1.0

VzCD00594771,0.5,1.0

VzCD00594782,0.54,0.99

VzCD00594791,0.5,1.0

VvCD00543853,0.5,0.9933333333333333

VvCD00543861,0.5,1.0

VvCD00543869,0.5,1.0

VzCD00594772,0.5,0.9966666666666667

VzCD00594783,0.7866666666666666,0.73

VzCD00594792,0.5,0.9966666666666667

VvCD00543854,0.5,1.0

VvCD00543862,0.5,1.0

VvCD00543870,0.5,1.0

VzCD00594774,0.6333333333333333,0.8433333333333334

VzCD00594784,0.5266666666666666,0.98

VzCD00594794,0.5,0.9966666666666667

VvCD00543855,0.6133333333333333,0.8633333333333333

VvCD00543863,0.5033333333333333,1.0

VvCD00543871,0.5,1.0

VzCD00594775,0.5066666666666667,0.9966666666666667

VzCD00594786,0.5033333333333333,1.0

VzCD00594795,0.5,1.0

VvCD00543856,0.5,1.0

VvCD00543864,0.5,1.0

VvCD00543872,0.5033333333333333,1.0

VzCD00594776,0.5,1.0

VzCD00594787,0.6733333333333333,0.8266666666666667

VzCD00594796,0.62,0.88

VvCD00543857,0.5,1.0

VvCD00543865,0.56,0.9366666666666666

VvCD00543873,0.5,1.0

VzCD00594778,0.5066666666666667,0.9833333333333333

VzCD00594788,0.5,1.0

VzCD00594797,0.5166666666666667,0.9866666666666667

VvCD00543858,0.5,1.0

VvCD00543866,0.5,1.0

VvCD00543874,0.51,0.9966666666666667

VzCD00594779,0.5,0.9966666666666667

VzCD00594789,0.5,1.0

VzCD00594798,0.5366666666666666,0.9633333333333334

VvCD00543859,0.5,1.0

VvCD00543867,0.5,1.0

VvCD00543875,0.5,0.9966666666666667

VzCD00594799,0.5,1.0

VvCD00543782,0.5,1.0

VvCD00543791,0.5,0.9966666666666667

VvCD00543876,0.5,0.9966666666666667

VvCD00543885,0.5,1.0

VvCD00543894,0.5,1.0

VzCD00594800,0.5,1.0

VvCD00543783,0.5,1.0

VvCD00543792,0.5,1.0

VvCD00543878,0.5166666666666667,0.9833333333333333

VvCD00543886,0.5,1.0

VvCD00543895,0.5,1.0

VzCD00594802,0.5,0.9966666666666667

VvCD00543784,0.5,1.0

VvCD00543793,0.5,1.0

VvCD00543879,0.5033333333333333,0.9966666666666667

VvCD00543888,0.5,1.0

VvCD00543896,0.5,0.9933333333333333

VzCD00594804,0.5,1.0

VvCD00543785,0.5,1.0

VvCD00543794,0.53,0.9566666666666667

VvCD00543880,0.5066666666666667,1.0

VvCD00543889,0.5,1.0

VvCD00543897,0.5,1.0

VvCD00543778,0.5,1.0

VvCD00543786,0.5066666666666667,1.0

VvCD00543795,0.5,0.9966666666666667

VvCD00543881,0.5,1.0

VvCD00543890,0.5033333333333333,1.0

VvCD00543898,0.5,1.0

VvCD00543779,0.5,1.0

VvCD00543787,0.5,1.0

VvCD00543796,0.5,1.0

VvCD00543882,0.5,1.0

VvCD00543891,0.5,1.0

VvCD00543899,0.53,0.97

VvCD00543780,0.5,1.0

VvCD00543788,0.5,1.0

VvCD00543797,0.5,1.0

VvCD00543883,0.5,1.0

VvCD00543892,0.5,1.0

VvCD00543900,0.5066666666666667,1.0

VvCD00543781,0.5,1.0

VvCD00543790,0.5,1.0

VvCD00543798,0.5,1.0

VvCD00543884,0.5033333333333333,1.0

VvCD00543893,0.5,1.0

VvCD00543902,0.5,1.0

VvCD00543904,0.5033333333333333,0.9933333333333333

VvCD00543913,0.5,0.9933333333333333

VvCD00543921,0.5,1.0

TvCD00595019,0.5033333333333333,0.99

HhCD00631659,0.6466666666666666,0.8633333333333333

HhCD00631667,0.5033333333333333,0.99

VvCD00543906,0.5,1.0

VvCD00543914,0.5,1.0

VvCD00543922,0.5,1.0

TvCD00595020,0.5,0.99

HhCD00631660,0.5,1.0

HhCD00631668,0.5,0.9966666666666667

VvCD00543907,0.5,1.0

VvCD00543915,0.5,0.9966666666666667

VvCD00543923,0.63,0.86

VvCD00543901,0.5,1.0

HhCD00631661,0.5,1.0

HhCD00631669,0.5233333333333333,0.9766666666666667

VvCD00543908,0.5,1.0

VvCD00543916,0.5,1.0

VvCD00543924,0.5133333333333333,0.9933333333333333

HhCD00631654,0.5066666666666667,1.0

HhCD00631662,0.5,1.0

HhCD00631670,0.6266666666666667,0.89

VvCD00543909,0.5033333333333333,1.0

VvCD00543917,0.5,1.0

VvCD00543925,0.5,1.0

HhCD00631655,0.6833333333333333,0.8266666666666667

HhCD00631663,0.5033333333333333,1.0

HhCD00631671,0.6366666666666667,0.87

VvCD00543910,0.5,1.0

VvCD00543918,0.5,1.0

VvCD00543926,0.5,1.0

HhCD00631656,0.5033333333333333,0.99

HhCD00631664,0.5,1.0

HhCD00631672,0.5,1.0

VvCD00543911,0.5,1.0

VvCD00543919,0.6433333333333333,0.8266666666666667

VvCD00543927,0.5033333333333333,1.0

HhCD00631657,0.5066666666666667,0.9966666666666667

HhCD00631665,0.5,1.0

HhCD00631673,0.5133333333333333,0.9833333333333333

VvCD00543912,0.5,1.0

VvCD00543920,0.5,1.0

VvCD00543928,0.5,1.0

HhCD00631658,0.6933333333333334,0.7866666666666666

HhCD00631666,0.5,1.0

HhCD00631674,0.54,0.9433333333333334

VvCD00543929,0.5,1.0

VvCD00543937,0.5,1.0

VvCD00665484,0.5,0.9966666666666667

HhCD00631675,0.7,0.7866666666666666

HhCD00631683,0.6933333333333334,0.8066666666666666

HhCD00631691,0.5033333333333333,0.9933333333333333

VvCD00543930,0.5,1.0

VvCD00543938,0.5,1.0

VvCD00665485,0.5,1.0

HhCD00631676,0.6866666666666666,0.8233333333333334

HhCD00631684,0.6733333333333333,0.8266666666666667

HhCD00631692,0.5266666666666666,0.9666666666666667

VvCD00543931,0.5,1.0

VvCD00543939,0.5033333333333333,0.9933333333333333

VvCD00665486,0.5,1.0

HhCD00631677,0.5166666666666667,0.9833333333333333

HhCD00631685,0.53,0.9733333333333334

HhCD00631693,0.65,0.86

VvCD00543932,0.5,1.0

VvCD00543940,0.5,1.0

VvCD00665487,0.5,1.0

HhCD00631678,0.61,0.9266666666666666

HhCD00631686,0.5033333333333333,1.0

HhCD00631694,0.6833333333333333,0.8233333333333334

VvCD00543933,0.5,0.9966666666666667

VvCD00543942,0.5,1.0

VvCD00665488,0.5,1.0

HhCD00631679,0.68,0.84

HhCD00631687,0.5066666666666667,1.0

HhCD00631695,0.5033333333333333,0.99

VvCD00543934,0.5,1.0

VvCD00543943,0.5,1.0

VvCD00665489,0.5,1.0

HhCD00631680,0.5033333333333333,0.99

HhCD00631688,0.5,0.9966666666666667

HhCD00631696,0.5,0.9933333333333333

VvCD00543935,0.5,1.0

VvCD00543944,0.5,1.0

VvCD00665490,0.5,1.0

HhCD00631681,0.5,1.0

HhCD00631689,0.5,1.0

HhCD00631697,0.5033333333333333,0.9766666666666667

VvCD00543936,0.51,0.9966666666666667

VvCD00665483,0.5233333333333333,0.9866666666666667

VvCD00665491,0.5,0.9933333333333333

HhCD00631682,0.5066666666666667,0.9966666666666667

HhCD00631690,0.5233333333333333,0.9466666666666667

HhCD00631698,0.5066666666666667,0.99

VvCD00665492,0.5,1.0

VvCD00665500,0.5,1.0

VvCD00665508,0.5,0.9966666666666667

HhCD00631699,0.73,0.7933333333333333

HhCD00631707,0.5033333333333333,0.9933333333333333

HhCD00631715,0.5,0.99

VvCD00665493,0.5,1.0

VvCD00665501,0.5,1.0

VvCD00665509,0.5033333333333333,0.9966666666666667

HhCD00631700,0.5033333333333333,0.9966666666666667

HhCD00631708,0.5,1.0

HhCD00631716,0.7633333333333333,0.7433333333333333

VvCD00665494,0.5,1.0

VvCD00665502,0.5,1.0

VvCD00665510,0.5,1.0

HhCD00631701,0.5,0.9933333333333333

HhCD00631709,0.5,0.9966666666666667

HhCD00631719,0.5033333333333333,0.9966666666666667

VvCD00665495,0.5,1.0

VvCD00665503,0.5,1.0

VvCD00665511,0.5,1.0

HhCD00631702,0.5066666666666667,0.9933333333333333

HhCD00631710,0.6666666666666666,0.85

HhCD00631720,0.5133333333333333,0.99

VvCD00665496,0.5,1.0

VvCD00665504,0.5,1.0

VvCD00665512,0.5,1.0

HhCD00631703,0.7,0.7766666666666666

HhCD00631711,0.52,0.98

HhCD00631721,0.83,0.6666666666666666

VvCD00665497,0.5,1.0

VvCD00665505,0.5,1.0

VvCD00543837,0.62,0.8533333333333334

HhCD00631704,0.5133333333333333,0.9733333333333334

HhCD00631712,0.7266666666666667,0.7666666666666667

HhCD00631722,0.56,0.96

VvCD00665498,0.51,0.9933333333333333

VvCD00665506,0.5033333333333333,0.9933333333333333

VvCD00543833,0.5166666666666667,0.9766666666666667

HhCD00631705,0.53,0.96

HhCD00631713,0.61,0.8866666666666667

HhCD00631723,0.5033333333333333,1.0

VvCD00665499,0.5033333333333333,0.9933333333333333

VvCD00665507,0.5,1.0

VvCD00543849,0.5,1.0

HhCD00631706,0.66,0.8766666666666667

HhCD00631714,0.53,0.98

HhCD00631724,0.65,0.8566666666666667

VvCD00543850,0.5,1.0

VzCD00594760,0.5,0.9966666666666667

VzCD00594803,0.5,0.9966666666666667

HhCD00631725,0.5366666666666666,0.9733333333333334

HsCD00079369,0.53,0.9733333333333334

HsCD00731019,0.5,1.0

VvCD00543887,0.5,1.0

VzCD00594767,0.5,1.0

VvCD00543789,0.5,1.0

HhCD00631728,0.6666666666666666,0.8133333333333334

HsCD00300736,0.5033333333333333,1.0

HsCD00731178,0.5,1.0

VvCD00543903,0.72,0.74

VzCD00594773,0.5333333333333333,0.9666666666666667

VvCD00543905,0.5033333333333333,0.9966666666666667

HhCD00631729,0.6833333333333333,0.8066666666666666

HsCD00403526,0.5,1.0

HsCD00731315,0.5,0.9966666666666667

VzCD00594713,0.55,0.9633333333333334

VzCD00594777,0.51,0.9733333333333334

VvCD00543877,0.5033333333333333,1.0

HhCD00631730,0.5,0.9966666666666667

HsCD00629848,0.5066666666666667,1.0

HsCD00733277,0.5033333333333333,1.0

VzCD00594726,0.5,1.0

VzCD00594780,0.5733333333333334,0.9366666666666666

VvCD00543827,0.5,1.0

HhCD00631731,0.5666666666666667,0.93

HsCD00630497,0.5,1.0

HsCD00733738,0.5,1.0

VzCD00594728,0.5033333333333333,1.0

VzCD00594785,0.78,0.7266666666666667

VzCD00594801,0.5033333333333333,0.99

HhCD00631732,0.61,0.93

HsCD00630693,0.5,0.9966666666666667

HsCD00734432,0.5,1.0

VzCD00594729,0.5066666666666667,0.9966666666666667

VzCD00594746,0.5,1.0

YfCD00594995,0.5,1.0

HhCD00631733,0.5433333333333333,0.96

HsCD00639080,0.5033333333333333,0.9966666666666667

HsCD00734723,0.5,1.0

VzCD00594748,0.67,0.8033333333333333

VzCD00594793,0.5033333333333333,0.9966666666666667

TvCD00595018,0.56,0.94

HsCD00078141,0.5,1.0

HsCD00730368,0.5466666666666666,0.9066666666666666

HsCD00735089,0.5133333333333333,0.9966666666666667

HsCD00813998,0.5366666666666666,0.9766666666666667

HhCD00631574,0.5,1.0

VcCD00035356,0.5,1.0

PmCD00876266,0.5,1.0

HsCD00731849,0.5,0.9966666666666667

HsCD00835166,0.5,1.0

HsCD00832054,0.5133333333333333,0.9833333333333333

HhCD00631589,0.5,1.0

BaCD00069180,0.5,1.0

PmCD00876275,0.5233333333333333,0.9833333333333333

HsCD00732335,0.5,0.9966666666666667

HsCD00835890,0.5033333333333333,0.98

HsCD00835499,0.5,0.9966666666666667

HhCD00631596,0.6966666666666667,0.8133333333333334

BaCD00069674,0.5,1.0

PmCD00876319,0.5,1.0

HsCD00732739,0.5033333333333333,1.0

HsCD00835990,0.52,0.98

HsCD00846431,0.5,0.9833333333333333

HhCD00631615,0.5433333333333333,0.9666666666666667

CkCD00783509,0.5,1.0

SaCD00876282,0.9366666666666666,0.5666666666666667

HsCD00732920,0.5133333333333333,0.98

HsCD00847169,0.5,1.0

HsCD00859043,0.5,1.0

HhCD00631632,0.5366666666666666,0.9566666666666667

PgCD00783522,0.5,0.9966666666666667

SpCD00876045,0.5033333333333333,0.9966666666666667

HsCD00732930,0.5033333333333333,1.0

HsCD00859339,0.51,0.9733333333333334

HsCD00630762,0.5,1.0

HhCD00631647,0.5066666666666667,1.0

PcCD00783531,0.5,1.0

SpCD00876346,0.53,0.9433333333333334

HsCD00734079,0.5,1.0

HsCD00863878,0.51,0.9933333333333333

HsCD00731229,0.5,1.0

VcCD00026856,0.5033333333333333,0.9966666666666667

VcCD00035382,0.5333333333333333,0.9733333333333334

HsCD00302540,0.5033333333333333,0.9966666666666667

HsCD00734227,0.5033333333333333,1.0

HsCD00846659,0.5133333333333333,0.9833333333333333

HsCD00846892,0.5,1.0

VcCD00036469,0.5,1.0

CCNB1,0.5266666666666666,0.99

HsCD00640718,0.5033333333333333,1.0

HsCD00813992,0.5,0.9866666666666667

HsCD00076856,0.5,1.0

HSPA1A,0.5,1.0

IaCD00844109,0.5666666666666667,0.9066666666666666

IaCD00844120,0.5,0.9933333333333333

BvCD00846268,0.5,1.0

HsCD00078195,0.5,0.9966666666666667

BaCD00070333,0.5,1.0

IaCD00844124,0.5,0.9966666666666667

IaCD00844110,0.5,1.0

IaCD00844162,0.5,1.0

HiCD00841728,0.5066666666666667,1.0

AbCD00876403,0.5,0.9966666666666667

HsCD00731045,0.6966666666666667,0.7833333333333333

IaCD00844155,0.59,0.9333333333333333

IaCD00844111,0.5033333333333333,1.0

IaCD00844163,0.5,0.9966666666666667

HiCD00841729,0.5,1.0

KoCD00876297,0.5033333333333333,1.0

AcCD00876249,0.5033333333333333,0.9966666666666667
